tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyAcc-mad()-X,tBodyAcc-mad()-Y,tBodyAcc-mad()-Z,tBodyAcc-max()-X,tBodyAcc-max()-Y,tBodyAcc-max()-Z,tBodyAcc-min()-X,tBodyAcc-min()-Y,tBodyAcc-min()-Z,subject,Activity
0.27361327,-0.020656518,-0.10260278,-0.99703074,-0.99119776,-0.99021738,-0.99756057,-0.99061843,-0.9914099,-0.9405758,-0.57343995,-0.81430654,0.84852187,0.68891249,0.84236589,22,STANDING
0.27602795,-0.017697579,-0.10771009,-0.99824153,-0.98850584,-0.98125889,-0.99853612,-0.98920393,-0.980936,-0.94323218,-0.57181092,-0.81484212,0.85116593,0.69073542,0.83705753,22,STANDING
0.27690328,-0.017709438,-0.13024332,-0.99709358,-0.97494995,-0.97354185,-0.99768881,-0.9761715,-0.97194186,-0.94288674,-0.56038743,-0.82040893,0.84652691,0.67864486,0.82818714,22,STANDING
0.35757753,0.054269232,-0.004754858,-0.94958615,-0.7907658,-0.84567893,-0.95076431,-0.78694372,-0.84912365,-0.86549696,-0.3760048,-0.64925886,0.84568041,0.66430803,0.83850642,22,STANDING
0.28118007,-0.00855,-0.10201438,-0.98859916,-0.92890027,-0.92841879,-0.9897597,-0.92904775,-0.92535526,-0.92955847,-0.53004496,-0.77945542,0.84091123,0.67356223,0.82953799,22,STANDING
0.28218346,-0.009333986,-0.10180639,-0.99243459,-0.94765455,-0.95183491,-0.99342714,-0.94439797,-0.94674161,-0.93899028,-0.55001509,-0.8028476,0.84091123,0.67356223,0.82953799,22,STANDING
0.28400717,-0.002367563,-0.090638537,-0.99508243,-0.96416352,-0.97808578,-0.99516608,-0.96319071,-0.97600311,-0.93899028,-0.55001509,-0.8028476,0.85192969,0.68762506,0.84994127,22,STANDING
0.27752727,-0.016275449,-0.10952313,-0.99604242,-0.97100292,-0.99218475,-0.99601331,-0.97204801,-0.99176792,-0.94146751,-0.5587804,-0.82179693,0.85163975,0.682718,0.84244825,22,STANDING
0.27834237,-0.016889296,-0.10956067,-0.9974805,-0.98170321,-0.98579761,-0.9976782,-0.98447807,-0.98353839,-0.94451655,-0.56907434,-0.82020285,0.85163975,0.682718,0.84244825,22,STANDING
0.28080314,-0.014382719,-0.10843441,-0.99638449,-0.99538301,-0.98567062,-0.99682232,-0.99388972,-0.98421316,-0.94334531,-0.57353368,-0.82020285,0.84800815,0.69448115,0.84376895,22,STANDING
0.27434982,-0.022423447,-0.11147502,-0.99485612,-0.98281097,-0.98927385,-0.9952935,-0.98289673,-0.98889564,-0.94334531,-0.57602083,-0.82039638,0.84695572,0.67644054,0.84180877,22,STANDING
0.26767862,-0.034212818,-0.12129451,-0.99577972,-0.96299926,-0.97777837,-0.99629269,-0.96808504,-0.97770653,-0.94296776,-0.56448955,-0.82748777,0.84580433,0.66025952,0.82124468,22,STANDING
0.27533442,-0.026961012,-0.11651732,-0.9919462,-0.92203403,-0.95761416,-0.99249605,-0.92647494,-0.95626625,-0.93634675,-0.54762013,-0.81376707,0.84562286,0.63070331,0.81802521,22,STANDING
0.28351359,-0.006099737,-0.099432747,-0.9934501,-0.93515733,-0.96471798,-0.99368737,-0.95040022,-0.96958559,-0.93634675,-0.54762013,-0.81059821,0.84562286,0.63070331,0.81802521,22,STANDING
0.28292842,-0.003133235,-0.070077304,-0.98813086,-0.92966901,-0.93209704,-0.99092641,-0.93771666,-0.92891274,-0.92114963,-0.51647881,-0.74550772,0.83716671,0.6611624,0.84611406,22,STANDING
0.27636313,-0.011216254,-0.011604444,-0.98761022,-0.91372704,-0.92366054,-0.99159285,-0.91318611,-0.92187183,-0.92114963,-0.51647881,-0.73880903,0.83716671,0.6611624,0.85139089,22,STANDING
0.27746164,-0.00606093,-0.037995041,-0.99457461,-0.94200933,-0.89232688,-0.99532843,-0.94299254,-0.87708911,-0.93983256,-0.54289744,-0.73880903,0.84345711,0.66814795,0.83580365,22,STANDING
0.28725161,-0.00342336,-0.13564936,-0.98960196,-0.9204879,-0.89931405,-0.99288854,-0.93067692,-0.91761949,-0.91491497,-0.47797578,-0.78486729,0.84246201,0.66743757,0.73476674,22,STANDING
0.11776522,0.21637088,0.21102436,-0.92347523,0.000137875,-0.35238957,-0.9342091,0.063008728,-0.29521417,-0.93993039,0.23353292,-0.19830967,0.63127837,0.57561744,0.81929286,22,SITTING
0.25119484,-0.044567169,-0.10959529,-0.94312573,-0.84520078,-0.89703895,-0.95287752,-0.85397461,-0.89507081,-0.92218511,-0.45283409,-0.75166813,0.73380428,0.57561744,0.81112964,22,SITTING
0.28823853,-0.018300927,-0.11527154,-0.98060902,-0.92185732,-0.94340196,-0.98147935,-0.91757202,-0.9415913,-0.92218511,-0.54464573,-0.80514616,0.84082571,0.65589775,0.81112964,22,SITTING
0.25312489,-0.004059727,-0.080307255,-0.99239444,-0.97909648,-0.98029911,-0.99263429,-0.97820595,-0.97949232,-0.93880285,-0.54464573,-0.79303735,0.84082571,0.69878987,0.85430798,22,SITTING
0.26949532,-0.025510371,-0.088223409,-0.97196476,-0.91767715,-0.92127577,-0.97519965,-0.92216014,-0.93666688,-0.91519157,-0.56085497,-0.78238749,0.82446444,0.64440269,0.77178144,22,SITTING
0.2878499,-0.026506885,-0.12076762,-0.95161863,-0.80955719,-0.88283258,-0.95895711,-0.87025045,-0.88188496,-0.91519157,-0.18694957,-0.7120661,0.74239394,0.64440269,0.77178144,22,SITTING
0.25607628,-0.00230806,-0.097386216,-0.9552397,-0.81025063,-0.88401099,-0.96274584,-0.85386036,-0.88435932,-0.92052138,-0.18694957,-0.7120661,0.74239394,0.66540672,0.79124801,22,SITTING
0.25361872,-0.005536395,-0.077941181,-0.98432068,-0.91397089,-0.94760024,-0.98538748,-0.91544585,-0.94899016,-0.93785491,-0.46811731,-0.75237194,0.81617773,0.66774461,0.84419631,22,SITTING
0.27627707,-0.016859506,-0.10438354,-0.99506453,-0.97909665,-0.98233108,-0.99518631,-0.9821209,-0.98210081,-0.93785491,-0.55256353,-0.80717068,0.84886355,0.68399692,0.84188323,22,SITTING
0.27405171,-0.015141289,-0.10346602,-0.99626356,-0.99430615,-0.98528476,-0.9961545,-0.99395918,-0.98547211,-0.94310852,-0.57203801,-0.81508751,0.84986889,0.69251656,0.84188323,22,SITTING
0.28420223,-0.020160095,-0.11255855,-0.99109519,-0.98627375,-0.96863778,-0.99112049,-0.98422783,-0.96596172,-0.9326309,-0.5759385,-0.81508751,0.85096081,0.68744152,0.83385915,22,SITTING
0.28432034,-0.019892505,-0.11818383,-0.99005144,-0.98380019,-0.97027435,-0.99016594,-0.98178532,-0.96550428,-0.9326309,-0.57293236,-0.81019688,0.8440573,0.68744152,0.83385915,22,SITTING
0.2777346,-0.015999437,-0.11103801,-0.99115421,-0.98911504,-0.97399651,-0.99184679,-0.98771984,-0.97343824,-0.93659902,-0.57293236,-0.81019688,0.8440573,0.68998202,0.83042509,22,SITTING
0.28656324,-0.022096347,-0.11576064,-0.97794737,-0.95088228,-0.94786968,-0.98482292,-0.9748925,-0.96352186,-0.89427745,-0.57500578,-0.79745828,0.80934527,0.61753567,0.75081806,22,SITTING
0.076997618,0.1247486,0.10281996,-0.83082541,-0.67194967,-0.44448291,-0.82557394,-0.63097298,-0.38167315,-0.89216885,-0.25766343,-0.37081777,0.6409293,0.69320601,0.75479313,22,SITTING
0.34333671,-0.003370412,-0.21746759,-0.95140863,-0.84601654,-0.8012088,-0.95939151,-0.87413677,-0.79630046,-0.89078284,-0.39066345,-0.70056759,0.79417522,0.65990803,0.74812756,22,SITTING
0.3267067,-0.037998796,-0.20826182,-0.96467789,-0.95143894,-0.8202004,-0.96659956,-0.94622854,-0.80015709,-0.89078284,-0.57005083,-0.77614727,0.83829132,0.65990803,0.74812756,22,SITTING
0.30567755,-0.055339017,-0.19141047,-0.96335061,-0.89928414,-0.78644006,-0.97356063,-0.92207241,-0.81305107,-0.83964351,-0.57258612,-0.77614727,0.82389431,0.58790907,0.59982301,22,SITTING
0.31253562,-0.051846916,-0.22958235,-0.96637495,-0.86755873,-0.82445791,-0.97788461,-0.87874107,-0.85923409,-0.83964351,-0.53310743,-0.83038473,0.82389431,0.58790907,0.59982301,22,SITTING
0.29215355,-0.022284417,-0.17052555,-0.98628329,-0.9054997,-0.86871292,-0.98800584,-0.91639503,-0.86676472,-0.91945496,-0.53310743,-0.77574463,0.84094509,0.62786541,0.75868334,22,SITTING
0.27738905,-0.019609723,-0.087278469,-0.99345245,-0.96416766,-0.90047999,-0.99441895,-0.9683199,-0.89021981,-0.9294506,-0.53772918,-0.75802183,0.84457269,0.68511629,0.8117446,22,SITTING
0.27785668,-0.019187342,-0.090403204,-0.98988745,-0.91581653,-0.91973028,-0.99191617,-0.94765591,-0.91519848,-0.92232204,-0.47597852,-0.75802183,0.84457269,0.65724888,0.80400786,22,SITTING
0.27196061,-0.019885248,-0.069584017,-0.96196675,-0.88877578,-0.88405489,-0.97366339,-0.91324276,-0.8848988,-0.83770741,-0.47597852,-0.69551191,0.78809913,0.64098473,0.80400786,22,SITTING
0.25041999,-0.002558076,-0.018072615,-0.96086832,-0.88678458,-0.92022147,-0.97192671,-0.8879368,-0.91744573,-0.83770741,-0.50161816,-0.69551191,0.78809913,0.64098473,0.8562514,22,SITTING
0.26520944,-0.002656969,-0.077969131,-0.98057183,-0.91166307,-0.88822841,-0.98228079,-0.90285637,-0.87625026,-0.91063916,-0.50510001,-0.73991959,0.82293139,0.68094365,0.82549278,22,SITTING
0.28422652,-0.021802108,-0.12933478,-0.99320316,-0.97748251,-0.94563979,-0.99333356,-0.9772279,-0.94656165,-0.93744809,-0.57047876,-0.80004498,0.84742664,0.68094365,0.82138951,22,SITTING
0.27390147,-0.014042675,-0.097335156,-0.99282175,-0.97820681,-0.92500934,-0.99309621,-0.97927219,-0.91405381,-0.93696905,-0.55941515,-0.78650907,0.84698769,0.68176,0.82138951,22,SITTING
0.28133449,-0.01822991,-0.12987899,-0.97981086,-0.93756154,-0.87051968,-0.98542272,-0.94246584,-0.86360149,-0.88854818,-0.53535115,-0.76885806,0.81889266,0.65271853,0.75916968,22,SITTING
0.2821104,-0.019892261,-0.12401003,-0.97951899,-0.92972928,-0.85919365,-0.98665126,-0.93210287,-0.85507841,-0.88854818,-0.53535115,-0.75102101,0.81889266,0.65271853,0.75916968,22,SITTING
0.28021495,-0.016287829,-0.1322343,-0.98553194,-0.93073305,-0.80742578,-0.9884998,-0.9364067,-0.81692457,-0.92618092,-0.50393599,-0.75102101,0.82682024,0.67210617,0.70401615,22,SITTING
0.47789454,0.2644427,-0.25605618,-0.66460095,0.12749549,-0.57169292,-0.66791889,0.23523712,-0.54921996,-0.45907886,0.3203451,-0.76816603,0.72776022,0.62053564,0.4189502,22,LAYING
0.053458646,-0.054478346,-0.070219199,-0.90534374,-0.79135797,-0.92403029,-0.9097654,-0.81448527,-0.92622088,-0.87722576,-0.43111234,-0.76816603,0.72776022,0.62053564,0.78362591,22,LAYING
0.22850126,-0.062744819,-0.067703131,-0.89270797,-0.73827547,-0.90006903,-0.89902981,-0.77255468,-0.90832331,-0.83932542,-0.49662177,-0.65640419,0.74242621,0.45588069,0.81940957,22,LAYING
0.27793665,-0.1043544,-0.035885931,-0.86071164,-0.58970909,-0.846322,-0.88164498,-0.5523004,-0.84085029,-0.80603642,-0.47908966,-0.65640419,0.65927297,0.43892894,0.79303985,22,LAYING
0.17786334,-0.089714138,-0.049136487,-0.87751976,-0.63835369,-0.86815556,-0.90301673,-0.64187624,-0.87047349,-0.80603642,-0.47908966,-0.68209729,0.65927297,0.43892894,0.79303985,22,LAYING
0.19277768,-0.03210073,-0.09795184,-0.96000847,-0.86139173,-0.95359959,-0.96317893,-0.87789858,-0.95379784,-0.92100142,-0.48818661,-0.76161613,0.77528441,0.61692248,0.83152461,22,LAYING
0.23377553,-0.02094916,-0.11332694,-0.94252637,-0.91355778,-0.97884887,-0.94932389,-0.92238886,-0.98010497,-0.89101038,-0.53067795,-0.80784472,0.79528674,0.63866096,0.83629979,22,LAYING
0.28863324,-0.010570418,-0.11399636,-0.93061524,-0.92853181,-0.98906215,-0.93006988,-0.93070493,-0.99107724,-0.87947539,-0.53067795,-0.81434483,0.79528674,0.65228333,0.83629979,22,LAYING
0.27027885,-0.013028913,-0.10818379,-0.94907562,-0.96521101,-0.99301348,-0.95286594,-0.96429738,-0.99200659,-0.87947539,-0.54743969,-0.82253302,0.82536277,0.69183939,0.84399773,22,LAYING
0.23667066,-0.019857481,-0.10916631,-0.98638941,-0.99221408,-0.99062646,-0.98695005,-0.99231653,-0.98948112,-0.94288746,-0.57180622,-0.82253302,0.82536277,0.69183939,0.84393688,22,LAYING
0.25884018,-0.01861157,-0.11176551,-0.99268408,-0.99505324,-0.99372645,-0.99379383,-0.99514642,-0.99226923,-0.93210546,-0.57180622,-0.82804057,0.84069948,0.69186934,0.84393688,22,LAYING
0.26660568,-0.019493961,-0.10784098,-0.99243643,-0.99384637,-0.99619125,-0.9940428,-0.99298493,-0.99700911,-0.93210546,-0.57869182,-0.8245965,0.8432802,0.6911283,0.84139396,22,LAYING
0.28234774,-0.017559182,-0.10554298,-0.98739261,-0.99036157,-0.99257675,-0.98750629,-0.98928774,-0.99336562,-0.93249781,-0.57223525,-0.81646645,0.84536168,0.6911283,0.84139396,22,LAYING
0.30473464,-0.015573245,-0.10556819,-0.98119109,-0.99166462,-0.99088317,-0.98173531,-0.99080867,-0.99048393,-0.91660819,-0.57223525,-0.81646645,0.84539398,0.69248618,0.84524479,22,LAYING
0.27206528,-0.018294686,-0.10920765,-0.96812913,-0.99148275,-0.98951774,-0.96915579,-0.99092825,-0.98889064,-0.91660819,-0.57225333,-0.81967782,0.82755389,0.69248618,0.84299517,22,LAYING
0.27720721,-0.020334984,-0.10841593,-0.95744415,-0.97955239,-0.98212112,-0.95977902,-0.98220018,-0.98130669,-0.88498755,-0.56483741,-0.81400321,0.82755389,0.67677897,0.8402249,22,LAYING
0.53347987,0.043680045,-0.15780958,-0.75202145,-0.68724547,-0.82271109,-0.77346972,-0.71026196,-0.8303106,-0.5255694,-0.16005002,-0.69624124,0.62174335,0.63641532,0.68866265,22,LAYING
0.31999023,0.037935972,-0.15325022,-0.64195511,-0.53411115,-0.79168931,-0.64654133,-0.61456314,-0.78842509,-0.5255694,-0.16005002,-0.69624124,0.58761697,0.40528202,0.68866265,22,LAYING
0.07710126,-0.016391208,-0.10522222,-0.83437757,-0.66310337,-0.90122498,-0.8424986,-0.76082315,-0.9144786,-0.81895544,-0.42650475,-0.73820453,0.58761697,0.40528202,0.78208691,22,LAYING
0.27231547,-0.00910502,-0.11117763,-0.95716793,-0.95476449,-0.98004472,-0.96649107,-0.96543163,-0.98340324,-0.91700949,-0.51143444,-0.81283736,0.77742931,0.69004126,0.82088829,22,LAYING
0.20459557,0.03128919,-0.15201956,-0.55622281,-0.50316102,-0.4560953,-0.60981535,-0.53935942,-0.52772022,-0.53725726,-0.11019767,-0.56065093,0.22889839,0.49756311,0.36986537,22,LAYING
0.42937668,-0.000786299,-0.18592732,-0.80202353,-0.58497182,-0.53980006,-0.81777033,-0.67810622,-0.58607915,-0.53725726,-0.11019767,-0.77714291,0.80933895,0.51801564,0.36986537,22,LAYING
0.21578169,-0.027462302,-0.059818352,-0.9619235,-0.95798093,-0.93593767,-0.96312651,-0.96063779,-0.93276598,-0.91349047,-0.55306161,-0.77714291,0.80933895,0.66703044,0.81962259,22,LAYING
0.26603144,-0.014917499,-0.11071119,-0.97203061,-0.95199508,-0.94495185,-0.97446722,-0.95171044,-0.9427714,-0.91349047,-0.54274831,-0.79532234,0.8160838,0.66703044,0.81962259,22,LAYING
0.28940404,-0.011038337,-0.12258014,-0.9906386,-0.97708648,-0.97840954,-0.99193753,-0.9759362,-0.97769124,-0.92752174,-0.54274831,-0.82429744,0.84732296,0.69475889,0.82595452,22,LAYING
0.29872822,-0.014980256,-0.11105357,-0.9836129,-0.98309049,-0.98495811,-0.98732189,-0.98212546,-0.98583314,-0.90961498,-0.56552914,-0.8188652,0.84546287,0.69016032,0.8361722,22,LAYING
0.33778386,-0.011350508,-0.12257088,-0.96628087,-0.97803207,-0.97290215,-0.96647077,-0.97676578,-0.9703227,-0.89380042,-0.55427994,-0.8188652,0.84546287,0.69016032,0.82933542,22,LAYING
0.29371226,-0.015788412,-0.11552272,-0.94971923,-0.97636907,-0.9700799,-0.94911536,-0.97554072,-0.96649602,-0.89380042,-0.55427994,-0.8160152,0.83140003,0.68992517,0.82933542,22,LAYING
0.23974612,-0.021309949,-0.10235934,-0.98564191,-0.98127252,-0.98937069,-0.98553664,-0.98140462,-0.98923538,-0.94259655,-0.56921455,-0.8153843,0.83140003,0.68565248,0.84642202,22,LAYING
0.23610892,-0.018728571,-0.10123766,-0.97803001,-0.97588738,-0.98685864,-0.9796641,-0.97485279,-0.98675049,-0.9289684,-0.56362799,-0.81116556,0.81807741,0.68532112,0.84642202,22,LAYING
0.21272817,-0.024152556,-0.082651766,-0.97100738,-0.94798904,-0.96923375,-0.97473081,-0.95661988,-0.97200757,-0.9289684,-0.50498141,-0.77775438,0.783586,0.65296765,0.85246569,22,LAYING
0.2451701,-0.024915648,-0.090070317,-0.96805148,-0.95004821,-0.95955018,-0.97215764,-0.95993024,-0.96209386,-0.93195941,-0.50498141,-0.77775438,0.783586,0.65296765,0.84109572,22,LAYING
0.28026442,-0.018166733,-0.10812301,-0.99281386,-0.98557222,-0.98842234,-0.99395904,-0.98551995,-0.98924086,-0.93195941,-0.56530952,-0.81550923,0.84552968,0.68811796,0.84109572,22,LAYING
0.27493755,-0.017092746,-0.10747186,-0.97683758,-0.95893509,-0.97567315,-0.9859164,-0.96773368,-0.98452502,-0.90589848,-0.52985602,-0.75884043,0.79628358,0.66645294,0.83911504,22,LAYING
0.29389279,-0.014694867,-0.11565196,-0.96856409,-0.95040675,-0.97048073,-0.97519369,-0.95540849,-0.98001989,-0.90589848,-0.52985602,-0.75884043,0.79628358,0.66645294,0.83623708,22,LAYING
0.26583708,-0.01710542,-0.14673705,-0.10187308,0.26496509,-0.1880095,-0.10954402,0.13057147,-0.19102685,-0.12514648,-0.013446849,-0.19425072,0.017993526,-0.2270766,0.2246905,22,WALKING
0.29351602,0.021912034,-0.13376176,-0.06835943,0.14462437,-0.21003665,-0.079577563,0.006796337,-0.19569293,0.002991377,-0.075943251,-0.29127853,-0.050548655,-0.2270766,0.2246905,22,WALKING
0.28005185,-0.019596441,-0.10276525,-0.032353405,0.14521055,-0.16444996,-0.039082254,-0.043292921,-0.13644179,0.002991377,-0.092514371,-0.18125628,-0.050548655,-0.5609377,0.29277881,22,WALKING
0.214114,-0.045305641,-0.1127343,0.001434099,0.22857647,-0.16804045,-0.001853042,0.015832723,-0.14177833,0.11841456,-0.081978938,-0.18125628,-0.016828948,-0.5609377,0.28305397,22,WALKING
0.32555385,0.012641865,-0.068675479,-0.031890137,0.24560936,-0.21619634,-0.032087787,0.066701541,-0.21998645,0.11841456,-0.081978938,-0.20424378,-0.009940923,-0.36490812,0.28305397,22,WALKING
0.28882911,0.038811202,-0.067940055,-0.043102241,0.082966049,-0.16544747,-0.034332798,-0.068750879,-0.22285411,0.00047842,-0.1200739,-0.20424378,-0.10972616,-0.36008616,0.052611585,22,WALKING
0.29167462,-0.020475242,-0.079949768,0.001924324,-0.02686411,-0.123359,0.01110265,-0.1540239,-0.17345055,0.00047842,-0.040390857,-0.13237608,-0.10972616,-0.064003971,0.052611585,22,WALKING
0.23216465,-0.056632449,-0.10056397,-0.009253628,0.098253737,-0.23664438,-0.004057785,-0.078861058,-0.25533796,0.11347357,-0.040390857,-0.13237608,0.069599544,-0.42484637,0.37611003,22,WALKING
0.30403465,-0.013073756,-0.16022729,-0.058521297,0.15733464,-0.24221117,-0.071679865,-3.45E-08,-0.27237087,0.11347357,-0.12430592,-0.26077108,0.081530279,-0.42484637,0.15441939,22,WALKING
0.30250118,0.007538375,-0.12008678,-0.011576034,0.11685018,-0.23402962,-0.018846573,0.006126349,-0.27004611,0.015018742,-0.12430592,-0.26077108,0.027667709,-0.20613647,0.15441939,22,WALKING
0.30583252,-0.0410229,-0.087303365,0.006880268,0.18279957,-0.23798408,0.005642339,0.02861645,-0.23647441,0.016310763,-0.10788438,-0.28082262,0.027667709,-0.36058708,0.27161381,22,WALKING
0.27973679,-0.019784971,-0.085073362,-0.096872093,0.14184996,-0.2132989,-0.10399559,0.027931461,-0.21365619,0.016310763,-0.10788438,-0.29236069,0.16729581,-0.36058708,0.22018019,22,WALKING
0.18425581,-0.069051549,-0.10954822,0.11335783,0.091921345,-0.21616299,0.13217948,-0.022560027,-0.21262492,-0.009319498,0.019675611,-0.3095761,-0.15703644,-0.1732317,0.26504898,22,WALKING
0.28052954,-0.058807955,-0.056033421,0.16411849,0.16063131,-0.19024352,0.18829155,0.038408578,-0.18119798,0.01407309,-0.1666491,-0.29183809,-0.15703644,-0.25335368,0.23647652,22,WALKING
0.36089994,-0.011820415,-0.097294475,0.042122074,0.18758829,-0.24846548,0.024319018,0.091168894,-0.25699889,0.13776236,-0.073025627,-0.29183809,-0.043280791,-0.25335368,0.23647652,22,WALKING
0.20452454,0.032804332,-0.13563607,0.013692221,0.067239041,-0.26707333,-0.006076607,0.007738522,-0.2948781,0.13776236,0.2172723,-0.39718352,-0.040505726,-0.088335968,0.18314772,22,WALKING
0.29708928,-0.031865653,-0.11550634,0.063842772,0.18686901,-0.15599377,0.061881595,0.043973607,-0.17240552,-0.017639841,0.2172723,-0.1866789,-0.20978667,-0.3139052,0.18314772,22,WALKING
0.27634684,-0.026055068,-0.095139722,0.032145302,0.17157069,-0.22743737,0.035965711,0.015581604,-0.23566859,-0.017639841,-0.088729667,-0.1866789,-0.20978667,-0.3139052,0.28906823,22,WALKING
0.34539897,-0.011164285,-0.10727149,-0.006963404,0.17081906,-0.23746784,-0.009870125,0.0477567,-0.25583442,0.019527905,0.009405349,-0.24708804,-0.025508069,-0.21862202,0.26099998,22,WALKING
0.22784956,-0.010930786,-0.085366487,0.01833568,0.098227634,-0.20027431,0.020219318,-0.042467893,-0.22578039,0.019527905,0.009405349,-0.24708804,-0.003281115,-0.21862202,0.26099998,22,WALKING
0.23123776,-0.02153384,-0.098283905,0.021278436,0.068205989,-0.262908,0.017472195,-0.030510562,-0.29311735,-0.019560798,-0.091924107,-0.17462108,-0.053265516,-0.22122783,0.26349212,22,WALKING
0.35945128,-0.027556592,-0.13111055,-0.014287182,0.12054314,-0.24088325,-0.025532495,0.025811267,-0.27150635,-0.019560798,-0.14175973,-0.17462108,-0.053265516,-0.22122783,0.27658081,22,WALKING
0.29604176,-0.018401086,-0.14668305,0.015215796,0.06932317,-0.22407113,0.00699753,-0.019183828,-0.2348053,0.10574174,-0.11513815,-0.32089136,0.029434714,-0.17461818,0.27658081,22,WALKING
0.37026071,-0.041945723,-0.11939101,0.44203636,0.28785103,-0.31632146,0.43238828,0.3704213,-0.35452734,0.56319645,0.1907846,-0.45506959,-0.17439551,0.057290384,0.3009258,22,WALKING_DOWNSTAIRS
0.097182009,0.012910319,-0.13472375,0.35983752,0.33167546,-0.3937072,0.2910459,0.39351438,-0.43670291,0.56319645,0.032803567,-0.4956273,-0.20228219,-0.074615875,0.3009258,22,WALKING_DOWNSTAIRS
0.26069881,0.0056395,-0.078810977,0.39490861,0.37831821,-0.48648797,0.33224867,0.39894659,-0.50629162,0.55835874,0.032803567,-0.4956273,-0.20228219,-0.074615875,0.3811634,22,WALKING_DOWNSTAIRS
0.3203794,-0.033388972,-0.10134984,0.43416622,0.35623134,-0.29554964,0.40024437,0.37129768,-0.40656079,0.55835874,0.016469703,-0.5549276,-0.1423154,-0.080814102,0.012125211,22,WALKING_DOWNSTAIRS
0.1643324,0.003475613,-0.13561969,0.31574432,0.35746491,-0.24459068,0.27731449,0.36372815,-0.35141478,0.41176898,0.083021092,-0.5549276,-0.14816636,-0.080814102,0.012125211,22,WALKING_DOWNSTAIRS
0.33548296,-0.032778724,-0.10132782,0.40466872,0.32435491,-0.39589797,0.39714161,0.35401714,-0.45359441,0.49419864,0.083021092,-0.51616367,-0.25269787,-0.058321894,0.32578413,22,WALKING_DOWNSTAIRS
0.19467196,0.039067829,0.004882855,0.22670965,0.29967324,-0.28423935,0.21188383,0.25872261,-0.26433198,0.49916343,0.17648253,-0.363101,-0.11090494,-0.046366654,0.44218622,22,WALKING_DOWNSTAIRS
0.22140947,-6.44E-05,-0.14521692,0.32089881,0.20135255,-0.36964038,0.29620872,0.16082781,-0.39055219,0.61296598,0.095364035,-0.48567637,-0.11090494,-0.15885523,0.28101045,22,WALKING_DOWNSTAIRS
0.36356996,-0.024372317,-0.13950069,0.42680717,0.29069897,-0.33672978,0.42232634,0.2530295,-0.36217341,0.61296598,-0.024503704,-0.42179631,-0.30349681,-0.15885523,0.28101045,22,WALKING_DOWNSTAIRS
0.23208404,-0.043501521,-0.13025195,0.3531329,0.44821961,-0.22229752,0.29375705,0.42398861,-0.24148089,0.4870434,-0.024503704,-0.42179631,-0.30349681,-0.21257025,0.13669226,22,WALKING_DOWNSTAIRS
0.26084534,-0.016196215,-0.10675005,0.22831288,0.40635013,-0.27013453,0.17441926,0.33364957,-0.30133945,0.4819708,-0.010116525,-0.43450345,-0.086690631,-0.21257025,0.13669226,22,WALKING_DOWNSTAIRS
0.35013775,-0.008574744,-0.091240771,0.25555137,0.21540988,-0.43853534,0.22301837,0.16297881,-0.45717533,0.60861257,-0.010116525,-0.52435112,-0.010112366,-0.15535363,0.46484915,22,WALKING_DOWNSTAIRS
0.22803471,0.037900999,-0.061719408,0.23415153,0.23134674,-0.32026023,0.20548457,0.26922893,-0.31742836,0.52034909,0.10518333,-0.40035214,-0.11276864,0.004410174,0.45422835,22,WALKING_DOWNSTAIRS
0.28139561,-0.012133424,-0.16105377,0.30576816,0.34127786,-0.39007165,0.31237511,0.38910766,-0.43430543,0.44693192,0.056130082,-0.41145834,-0.03828821,-0.08565836,0.4247009,22,WALKING_DOWNSTAIRS
0.38463722,-0.043193781,-0.066535467,0.26018363,0.27189775,-0.33790228,0.21859195,0.3125683,-0.37729591,0.40002205,-0.057823552,-0.41145834,-0.10634906,-0.08565836,0.40951213,22,WALKING_DOWNSTAIRS
0.30273884,-0.015067643,-0.10893635,0.21840789,0.33683891,-0.36263972,0.14788693,0.32304696,-0.39814523,0.40693872,0.025989472,-0.44702546,-0.13685103,-0.40752609,0.40013592,22,WALKING_DOWNSTAIRS
0.19174597,-0.016258329,-0.13723211,0.21438225,0.25554315,-0.48699852,0.17175079,0.18238059,-0.5054183,0.40693872,0.025989472,-0.50126092,-0.13685103,-0.40752609,0.40013592,22,WALKING_DOWNSTAIRS
0.37691975,-0.032645181,-0.064039218,0.28953947,0.053635407,-0.47183461,0.27250582,0.016391988,-0.492155,0.434334,-0.066561943,-0.50126092,-0.059404303,-0.10204534,0.39952044,22,WALKING_DOWNSTAIRS
0.13096993,-0.093438554,-0.099411143,0.21735759,0.13954531,-0.077716132,0.20796464,0.084937338,-0.10172748,0.32741877,-0.028180922,-0.12662621,-0.12122669,-0.12912179,0.27470199,22,WALKING_UPSTAIRS
0.13120716,-0.067068654,-0.078843792,0.10044736,0.28408328,-0.094255178,0.081848022,0.25842101,-0.079703624,0.170487,0.10029539,-0.22719284,-0.12122669,-0.12912179,0.36364929,22,WALKING_UPSTAIRS
0.30900579,0.002755082,-0.13095214,0.11645489,0.46949703,-0.11787272,0.1172838,0.47799764,-0.1208198,0.089570024,0.20110564,-0.1281181,-0.025754193,-0.1116238,0.36364929,22,WALKING_UPSTAIRS
